resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
3146,"FITA VEDA ROSCA, EM PTFE, ROLO DE 18 MM X 10 M (L X C)",Material,General,UN,2.41,2.41,2.41,2.41,1,BRL,0.07,0.0296,26,26,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
45148,"LOCACAO DIARIA DO CONJUNTO COM BARCO / EMBARCACAO PARA TRANSPORTE FLUVIAL/ MARITIMO, CONTENDO EMPURRADOR POTENCIA 315 HP, E BALSA COM CAPACIDADE DE 600 A 1000 TONELADAS, INCLUI TRIPULACAO E DEMAIS ITENS PARA FUNCIONAMENTO COMPLETO",Material,Chemicals,DIA,0.0,0.0,0.0,0.0,0,BRL,0.0,0.0214,26,26,Transporte Fluvial - Carga e Descarga,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Transporte Fluvial - Carga e Descarga,Transporte Fluvial - Carga e Descarga
3398,"ISOLADOR DE PORCELANA, TIPO ROLDANA, DIMENSOES DE *72* X *72* MM, PARA USO EM BAIXA TENSAO",Material,General,UN,3.51,3.51,3.51,3.51,1,BRL,3.51,1.0,25,25,Instalações Elétricas - Rede de Distribuição,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações Elétricas - Rede de Distribuição,Instalações Elétricas - Rede de Distribuição
1094,"ARMACAO VERTICAL COM HASTE E CONTRA-PINO, EM CHAPA DE ACO GALVANIZADO 3/16"", COM 1 ESTRIBO, SEM ISOLADOR",Material,General,UN,26.06,26.06,26.06,26.06,1,BRL,26.06,1.0,25,25,Instalações Elétricas - Rede de Distribuição,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações Elétricas - Rede de Distribuição,Instalações Elétricas - Rede de Distribuição
40547,"PARAFUSO ZINCADO, AUTOBROCANTE, FLANGEADO, 4,2 MM X 19 MM",Material,General,CENTO,30.42,30.42,30.42,30.42,1,BRL,1.26,0.0415,25,25,Estrutura e Trama para Cobertura,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Estrutura e Trama para Cobertura,Estrutura e Trama para Cobertura
43851,"PARAFUSO, EM ACO ZINCADO, CABECA LENTILHA AUTO TRAVANTE DIAMETRO 5/16"" X 1"" COM PORCA",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,2.3595,25,25,Dutos para ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Dutos para ar condicionado,Dutos para ar condicionado
88386,"MISTURADOR DE ARGAMASSA, EIXO HORIZONTAL, CAPACIDADE DE MISTURA 300 KG, MOTOR ELÉTRICO POTÊNCIA 5 CV - CHP DIURNO. AF_05/2023",Equipment,General,CHP,4.43,4.43,4.43,4.43,1,BRL,4.84,1.0936,25,25,Argamassas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Argamassas,Argamassas
88392,"MISTURADOR DE ARGAMASSA, EIXO HORIZONTAL, CAPACIDADE DE MISTURA 300 KG, MOTOR ELÉTRICO POTÊNCIA 5 CV - CHI DIURNO. AF_05/2023",Equipment,General,CHI,1.13,1.13,1.13,1.13,1,BRL,4.06,3.5908,25,25,Argamassas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Argamassas,Argamassas
43852,SILICONE NEUTRO ALTA TEMPERATURA 280G,Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,0.0433,25,25,Dutos para ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Dutos para ar condicionado,Dutos para ar condicionado
97740,"PEÇA CIRCULAR PRÉ-MOLDADA, VOLUME DE CONCRETO ACIMA DE 100 LITROS, TAXA DE AÇO APROXIMADA DE 30KG/M³. AF_03/2024",Abstract Material,General,M3,1789.33,1789.33,1789.33,1789.33,1,BRL,570.73,0.319,25,25,Fossas e Sumidouros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Fossas e Sumidouros,Fossas e Sumidouros
34,"ACO CA-50, 10,0 MM, VERGALHAO",Material,General,KG,9.2,9.2,9.2,9.2,1,BRL,11.25,1.2222,24,24,Armação para Estruturas de Concreto Armado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Armação para Estruturas de Concreto Armado,Armação para Estruturas de Concreto Armado
95580,"MONTAGEM DE ARMADURA DE ESTACAS, DIÂMETRO = 20,0 MM. AF_09/2021_PS",Abstract Material,General,KG,11.3,11.3,11.3,11.3,1,BRL,178.53,15.7989,24,24,"Estacas Broca, Strauss e Escavada com Fluido Estabilizante",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Estacas Broca, Strauss e Escavada com Fluido Estabilizante","Estacas Broca, Strauss e Escavada com Fluido Estabilizante"
97668,"ELETRODUTO FLEXÍVEL CORRUGADO, PEAD, DN 63 (2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",Abstract Material,General,M,20.04,20.04,20.04,20.04,1,BRL,126.25,6.3,24,24,Instalações Elétricas - Rede de Distribuição,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações Elétricas - Rede de Distribuição,Instalações Elétricas - Rede de Distribuição
40271,"LOCACAO DE APRUMADOR METALICO DE PILAR, COM ALTURA E ANGULO REGULAVEIS, EXTENSAO DE *1,50* A *2,80* M",Material,Steel & Metal,UNXMES,7.11,7.11,7.11,7.11,1,BRL,1.53,0.2162,24,24,Bocas para Bueiros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Bocas para Bueiros,Bocas para Bueiros
39397,DESMOLDANTE PARA FORMAS METALICAS A BASE DE OLEO VEGETAL,Material,Steel & Metal,L,22.22,22.22,22.22,22.22,1,BRL,1.04,0.0468,24,24,Execução de Tirantes,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Execução de Tirantes,Execução de Tirantes
100578,"ASSENTAMENTO DE POSTE DE CONCRETO COM COMPRIMENTO NOMINAL DE 9 M, CARGA NOMINAL MENOR OU IGUAL A 1000 DAN, ENGASTAMENTO SIMPLES COM 1,5 M DE SOLO (NÃO INCLUI FORNECIMENTO). AF_04/2025",Abstract Material,General,UN,474.91,474.91,474.91,474.91,1,BRL,474.91,1.0,24,24,Instalações Elétricas - Rede de Distribuição,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações Elétricas - Rede de Distribuição,Instalações Elétricas - Rede de Distribuição
37752,"CAMINHAO TOCO, PESO BRUTO TOTAL 16000 KG, CARGA UTIL MAXIMA 11030 KG, DISTANCIA ENTRE EIXOS 5,41 M, POTENCIA 185 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)",Material,General,UN,461261.01,461261.01,461261.01,461261.01,1,BRL,13.65,0.0,24,24,"Depreciação, Juros, Impostos e Seguros, Manutenção e Materiais na Operação dos Equipamentos",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Depreciação, Juros, Impostos e Seguros, Manutenção e Materiais na Operação dos E","Depreciação, Juros, Impostos e Seguros, Manutenção e Materiais na Operação dos E"
39413,"PLACA / CHAPA DE GESSO ACARTONADO, STANDARD (ST), COR BRANCA, E = 12,5 MM, 1200 X 2400 MM (L X C)",Material,General,M2,20.39,20.39,20.39,20.39,1,BRL,52.97,2.598,24,24,Forros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Forros,Forros
39435,"PARAFUSO DRY WALL, EM ACO FOSFATIZADO, CABECA TROMBETA E PONTA AGULHA (TA), COMPRIMENTO 25 MM",Material,General,UN,0.11,0.11,0.11,0.11,1,BRL,1.9,17.266,24,24,Forros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Forros,Forros
4346,"PARAFUSO DE FERRO POLIDO, SEXTAVADO, COM ROSCA PARCIAL, DIAMETRO 5/8"", COMPRIMENTO 6"", COM PORCA E ARRUELA DE PRESSAO MEDIA",Material,General,UN,11.29,11.29,11.29,11.29,1,BRL,33.87,3.0,24,24,Instalações Elétricas - Rede de Distribuição,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações Elétricas - Rede de Distribuição,Instalações Elétricas - Rede de Distribuição
43727,"FITA DE VEDACAO ADESIVA, EM ESPUMA POLIETILENO, PRETA, L = 10 MM, E = 4 MM",Material,General,M,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,24,24,Dutos para ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Dutos para ar condicionado,Dutos para ar condicionado
39809,"CAIXA PARA MEDIDOR POLIFASICO, EM POLICARBONATO / TERMOPLASTICO, PARA ALOJAR 1 DISJUNTOR (PADRAO DA CONCESSIONARIA LOCAL)",Material,General,UN,225.22,225.22,225.22,225.22,1,BRL,225.22,1.0,24,24,Instalações Elétricas - Rede de Distribuição,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações Elétricas - Rede de Distribuição,Instalações Elétricas - Rede de Distribuição
39434,"MASSA DE REJUNTE EM PO PARA DRYWALL, A BASE DE GESSO, SECAGEM RAPIDA, PARA TRATAMENTO DE JUNTAS DE CHAPA DE GESSO (NECESSITA ADICAO DE AGUA)",Material,General,KG,3.53,3.53,3.53,3.53,1,BRL,3.37,0.954,24,24,Forros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Forros,Forros
298,"ANEL BORRACHA, DN 75 MM, PARA TUBO SERIE REFORCADA ESGOTO PREDIAL",Material,General,UN,3.15,3.15,3.15,3.15,1,BRL,5.51,1.75,24,24,"Instalações Prediais de Águas Pluviais - Tubos, Conexões, Caixas e Ralos",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Instalações Prediais de Águas Pluviais - Tubos, Conexões, Caixas e Ralos","Instalações Prediais de Águas Pluviais - Tubos, Conexões, Caixas e Ralos"
88274,MARMORISTA/GRANITEIRO COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,21.86,21.86,21.86,21.86,1,BRL,26.71,1.2217,24,24,Instalações de Divisórias Diversas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Divisórias Diversas,Instalações de Divisórias Diversas
91534,"COMPACTADOR DE SOLOS DE PERCUSSÃO (SOQUETE) COM MOTOR A GASOLINA 4 TEMPOS, POTÊNCIA 4 CV - CHI DIURNO. AF_08/2015",Equipment,General,CHI,21.52,21.52,21.52,21.52,1,BRL,10.96,0.5093,24,24,Escoramento e Preparo de Fundo de Valas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Escoramento e Preparo de Fundo de Valas,Escoramento e Preparo de Fundo de Valas
3315,GESSO EM PO PARA REVESTIMENTOS/MOLDURAS/SANCAS E USO GERAL,Material,General,KG,0.81,0.81,0.81,0.81,1,BRL,10.07,12.4296,24,24,Forros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Forros,Forros
4011,"GEOTEXTIL NAO TECIDO AGULHADO DE FILAMENTOS CONTINUOS 100% POLIESTER, RESITENCIA A TRACAO = 10 KN/M",Material,General,M2,8.32,8.32,8.32,8.32,1,BRL,10.28,1.2358,23,23,"Estruturas de Contenção - Perfis Pranchados, Cortinas e Muros de Arrimo",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Estruturas de Contenção - Perfis Pranchados, Cortinas e Muros de Arrimo","Estruturas de Contenção - Perfis Pranchados, Cortinas e Muros de Arrimo"
87294,"ARGAMASSA TRAÇO 1:2:9 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MECÂNICO COM BETONEIRA 600 L. AF_08/2019",Abstract Material,General,M3,467.18,467.18,467.18,467.18,1,BRL,0.86,0.0018,23,23,"Vergas, contravergas e fixação de alvenaria",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Vergas, contravergas e fixação de alvenaria","Vergas, contravergas e fixação de alvenaria"
7030,"TANQUE DE ASFALTO ESTACIONÁRIO COM SERPENTINA, CAPACIDADE 30.000 L - CHP DIURNO. AF_05/2023",Equipment,General,CHP,285.38,285.38,285.38,285.38,1,BRL,12.61,0.0442,23,23,Pavimentações Diversas - Paralelepípedos e Pedras Poliédricas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Pavimentações Diversas - Paralelepípedos e Pedras Poliédricas,Pavimentações Diversas - Paralelepípedos e Pedras Poliédricas
97089,"ARMAÇÃO PARA EXECUÇÃO DE RADIER, PISO DE CONCRETO OU LAJE SOBRE SOLO, COM USO DE TELA Q-113. AF_09/2021",Abstract Material,General,KG,18.27,18.27,18.27,18.27,1,BRL,11.71,0.641,23,23,Pavimento Rígido de Concreto,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Pavimento Rígido de Concreto,Pavimento Rígido de Concreto
44689,POLIMERO PARA ESTABILIZACAO E PROTECAO DE FERRAMENTAS DE PERFURACAO,Material,General,KG,0.0,0.0,0.0,0.0,0,BRL,0.0,0.9546,22,22,Perfuração Horizontal Direcional - HDD,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Perfuração Horizontal Direcional - HDD,Perfuração Horizontal Direcional - HDD
44688,DISPERSANTE QUIMICO PARA REMOCAO DE ARGILAS E MATERIAIS COLOIDAIS ATIVOS,Material,General,KG,0.0,0.0,0.0,0.0,0,BRL,0.0,2.1477,22,22,Perfuração Horizontal Direcional - HDD,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Perfuração Horizontal Direcional - HDD,Perfuração Horizontal Direcional - HDD
39419,"PERFIL GUIA, FORMATO U, EM ACO ZINCADO, PARA ESTRUTURA PAREDE DRYWALL, E = 0,5 MM, 70 X 3000 MM (L X C)",Material,General,M,7.58,7.58,7.58,7.58,1,BRL,9.8,1.2935,22,22,Paredes em Drywall,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Paredes em Drywall,Paredes em Drywall
44690,BIOPOLIMERO SUSPENSOR DE SOLIDOS,Material,General,KG,0.0,0.0,0.0,0.0,0,BRL,0.0,0.9546,22,22,Perfuração Horizontal Direcional - HDD,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Perfuração Horizontal Direcional - HDD,Perfuração Horizontal Direcional - HDD
92267,"FABRICAÇÃO DE FÔRMA PARA LAJES, EM CHAPA DE MADEIRA COMPENSADA RESINADA, E = 17 MM. AF_09/2020",Abstract Material,General,M2,29.63,29.63,29.63,29.63,1,BRL,7.24,0.2443,22,22,Fôrmas para Estruturas de Concreto Armado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Fôrmas para Estruturas de Concreto Armado,Fôrmas para Estruturas de Concreto Armado
300,"ANEL BORRACHA, DN 150 MM, PARA TUBO SERIE REFORCADA ESGOTO PREDIAL",Material,General,UN,14.21,14.21,14.21,14.21,1,BRL,27.77,1.9545,22,22,"Instalações Prediais de Águas Pluviais - Tubos, Conexões, Caixas e Ralos",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Instalações Prediais de Águas Pluviais - Tubos, Conexões, Caixas e Ralos","Instalações Prediais de Águas Pluviais - Tubos, Conexões, Caixas e Ralos"
4351,"PARAFUSO NIQUELADO 3 1/2"" COM ACABAMENTO CROMADO PARA FIXAR PECA SANITARIA, INCLUI PORCA CEGA, ARRUELA E BUCHA DE NYLON TAMANHO S-8",Material,General,UN,18.56,18.56,18.56,18.56,1,BRL,102.92,5.5455,22,22,Louças e Metais,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Louças e Metais,Louças e Metais
88324,TRATORISTA COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,20.93,20.93,20.93,20.93,1,BRL,20.93,1.0,22,22,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos
88296,OPERADOR DE GUINDASTE COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,17.32,17.32,17.32,17.32,1,BRL,17.32,1.0,22,22,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos
44952,EMULSAO ASFALTICA CATIONICA RR-2C PARA USO EM PAVIMENTACAO ASFALTICA,Material,General,KG,0.0,0.0,0.0,0.0,0,BRL,0.0,4.7091,22,22,"Aterros, Bases, Sub bases e Imprimações",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Aterros, Bases, Sub bases e Imprimações","Aterros, Bases, Sub bases e Imprimações"
4350,"BUCHA DE NYLON, DIAMETRO DO FURO 8 MM, COMPRIMENTO 40 MM, COM PARAFUSO DE ROSCA SOBERBA, CABECA CHATA, FENDA SIMPLES, 4,8 X 50 MM",Material,General,UN,0.71,0.71,0.71,0.71,1,BRL,1.6,2.2475,22,22,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
40598,"PERFIL ""U"" SIMPLES, EM CHAPA DOBRADA DE ACO LAMINADO, E = 3 MM, H = 125 MM, L = 50 MM (5,07 KG/M)",Material,General,KG,11.25,11.25,11.25,11.25,1,BRL,892.65,79.3468,22,22,Estrutura e Trama para Cobertura,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Estrutura e Trama para Cobertura,Estrutura e Trama para Cobertura
94974,"CONCRETO MAGRO PARA LASTRO, TRAÇO 1:4,5:4,5 (EM MASSA SECA DE CIMENTO/ AREIA MÉDIA/ BRITA 1) - PREPARO MANUAL. AF_05/2021",Abstract Material,General,M3,426.98,426.98,426.98,426.98,1,BRL,2.42,0.0057,22,22,"Cercas, Protetores e Alambrados",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Cercas, Protetores e Alambrados","Cercas, Protetores e Alambrados"
37586,"PINO DE ACO COM ARRUELA CONICA, DIAMETRO ARRUELA = *23* MM E COMP HASTE = *27* MM (ACAO INDIRETA)",Material,General,CENTO,46.91,46.91,46.91,46.91,1,BRL,1.92,0.0409,22,22,Drenos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Drenos,Drenos
43728,"FITA ADESIVA ALUMINIZADA BOPP, L = 50 MM",Material,General,M,0.0,0.0,0.0,0.0,0,BRL,0.0,6.2385,22,22,Dutos para ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Dutos para ar condicionado,Dutos para ar condicionado
142,SELANTE ELASTICO MONOCOMPONENTE A BASE DE POLIURETANO (PU) PARA JUNTAS DIVERSAS,Material,General,310ML,44.74,44.74,44.74,44.74,1,BRL,23.12,0.5168,21,21,Brises,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Brises,Brises
92744,"MURO DE GABIÃO, ENCHIMENTO COM PEDRA DE MÃO TIPO RACHÃO, DE GRAVIDADE, COM GAIOLAS DE COMPRIMENTO IGUAL A 5 M, PARA MUROS COM ALTURA MENOR OU IGUAL A 4 M - FORNECIMENTO E EXECUÇÃO. AF_03/2024",Abstract Material,General,M3,704.09,704.09,704.09,704.09,1,BRL,19756.43,28.0595,21,21,Bocas para Bueiros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Bocas para Bueiros,Bocas para Bueiros
102953,"BETONEIRA CAPACIDADE NOMINAL DE 250 L, CAPACIDADE DE MISTURA DE 175 L, MOTOR ELÉTRICO MONOFÁSICO POTÊNCIA 1CV - CHI DIURNO. AF_05/2023",Equipment,General,CHI,0.0,0.0,0.0,0.0,0,BRL,0.0,4.4705,21,21,Argamassas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Argamassas,Argamassas
95579,"MONTAGEM DE ARMADURA DE ESTACAS, DIÂMETRO = 16,0 MM. AF_09/2021_PS",Abstract Material,General,KG,9.78,9.78,9.78,9.78,1,BRL,190.63,19.4921,21,21,"Estacas Broca, Strauss e Escavada com Fluido Estabilizante",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Estacas Broca, Strauss e Escavada com Fluido Estabilizante","Estacas Broca, Strauss e Escavada com Fluido Estabilizante"
39431,"FITA DE PAPEL MICROPERFURADO, 50 X 150 MM, PARA TRATAMENTO DE JUNTAS DE CHAPA DE GESSO PARA DRYWALL",Material,General,M,0.32,0.32,0.32,0.32,1,BRL,0.74,2.3239,21,21,Paredes em Drywall,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Paredes em Drywall,Paredes em Drywall
40291,"LOCACAO DE TORRE METALICA COMPLETA PARA UMA CARGA DE 8 TF (80 KN) E PE DIREITO DE 6 M, INCLUINDO MODULOS, DIAGONAIS, SAPATAS E FORCADOS",Material,Steel & Metal,UNXMES,381.98,381.98,381.98,381.98,1,BRL,40.64,0.1064,21,21,Fôrmas para Estruturas de Concreto Armado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Fôrmas para Estruturas de Concreto Armado,Fôrmas para Estruturas de Concreto Armado
39422,"PERFIL MONTANTE, FORMATO C, EM ACO ZINCADO, PARA ESTRUTURA PAREDE DRYWALL, E = 0,5 MM, 70 X 3000 MM (L X C)",Material,General,M,8.6,8.6,8.6,8.6,1,BRL,38.78,4.5088,21,21,Paredes em Drywall,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Paredes em Drywall,Paredes em Drywall
90625,"PERFURATRIZ MANUAL, TORQUE MÁXIMO 83 N.M, POTÊNCIA 5 CV, COM DIÂMETRO MÁXIMO 4"" - CHP DIURNO. AF_06/2015",Equipment,General,CHP,8.53,8.53,8.53,8.53,1,BRL,0.49,0.0576,21,21,Execução de Grampo para Solo Grampeado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Execução de Grampo para Solo Grampeado,Execução de Grampo para Solo Grampeado
102952,"BETONEIRA CAPACIDADE NOMINAL DE 250 L, CAPACIDADE DE MISTURA DE 175 L, MOTOR ELÉTRICO MONOFÁSICO POTÊNCIA 1CV - CHP DIURNO. AF_05/2023",Equipment,General,CHP,0.0,0.0,0.0,0.0,0,BRL,0.0,1.3605,21,21,Argamassas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Argamassas,Argamassas
102828,"CONJUNTO MACACO E BOMBA HIDRÁULICA PARA PROTENSAO DE CORDOALHAS, ESFORÇO MAXIMO DE 115 TONELADAS - CHI DIURNO. AF_05/2023",Equipment,General,CHI,0.0,0.0,0.0,0.0,0,BRL,0.0,0.3778,21,21,Concreto Protendido,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Concreto Protendido,Concreto Protendido
90626,"PERFURATRIZ MANUAL, TORQUE MÁXIMO 83 N.M, POTÊNCIA 5 CV, COM DIÂMETRO MÁXIMO 4"" - CHI DIURNO. AF_06/2015",Equipment,General,CHI,2.99,2.99,2.99,2.99,1,BRL,0.43,0.1444,21,21,Execução de Grampo para Solo Grampeado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Execução de Grampo para Solo Grampeado,Execução de Grampo para Solo Grampeado
9874,"TUBO PVC, SOLDAVEL, DE 40 MM, AGUA FRIA (NBR-5648)",Material,General,M,16.37,16.37,16.37,16.37,1,BRL,9.84,0.6009,21,21,Execução de Tirantes,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Execução de Tirantes,Execução de Tirantes
296,"ANEL BORRACHA PARA TUBO ESGOTO PREDIAL, DN 50 MM (NBR 5688)",Material,General,UN,1.98,1.98,1.98,1.98,1,BRL,3.68,1.8571,21,21,Instalações Prediais de Esgoto - Tubos e Conexões,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações Prediais de Esgoto - Tubos e Conexões,Instalações Prediais de Esgoto - Tubos e Conexões
102827,"CONJUNTO MACACO E BOMBA HIDRÁULICA PARA PROTENSAO DE CORDOALHAS, ESFORÇO MAXIMO DE 115 TONELADAS - CHP DIURNO. AF_05/2023",Equipment,General,CHP,0.0,0.0,0.0,0.0,0,BRL,0.0,0.1165,21,21,Concreto Protendido,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Concreto Protendido,Concreto Protendido
11055,"PARAFUSO ROSCA SOBERBA ZINCADO CABECA CHATA FENDA SIMPLES 3,5 X 25 MM (1"")",Material,General,UN,0.08,0.08,0.08,0.08,1,BRL,1.66,20.7429,21,21,Esquadrias - Portas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Esquadrias - Portas,Esquadrias - Portas
94964,"CONCRETO FCK = 20MPA, TRAÇO 1:2,7:3 (EM MASSA SECA DE CIMENTO/ AREIA MÉDIA/ BRITA 1) - PREPARO MECÂNICO COM BETONEIRA 400 L. AF_05/2021",Abstract Material,General,M3,453.14,453.14,453.14,453.14,1,BRL,74.2,0.1637,20,20,"Canaletas, Grelhas e Caixas com Grelha para Drenagem",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Canaletas, Grelhas e Caixas com Grelha para Drenagem","Canaletas, Grelhas e Caixas com Grelha para Drenagem"
38408,"CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C25, COM BRITA 0 E 1, SLUMP = 190 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953)",Material,General,M3,510.58,510.58,510.58,510.58,1,BRL,563.94,1.1045,20,20,Concretagem para Estruturas de Concreto Armado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Concretagem para Estruturas de Concreto Armado,Concretagem para Estruturas de Concreto Armado
40623,"CHAPA PARA EMENDA DE VIGA, EM ACO GROSSO, QUALIDADE ESTRUTURAL, BITOLA 3/16"", E= 4,75 MM, 4 FUROS, LARGURA 45 MM, COMPRIMENTO 500 MM",Material,General,PAR,100.25,100.25,100.25,100.25,1,BRL,150.38,1.5,20,20,Estrutura e Trama para Cobertura,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Estrutura e Trama para Cobertura,Estrutura e Trama para Cobertura
88282,MOTORISTA DE CAMINHÃO COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,19.8,19.8,19.8,19.8,1,BRL,19.8,1.0,20,20,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos
88294,OPERADOR DE ESCAVADEIRA COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,23.54,23.54,23.54,23.54,1,BRL,23.54,1.0,20,20,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos
90638,"MISTURADOR DUPLO HORIZONTAL DE ALTA TURBULÊNCIA, CAPACIDADE / VOLUME 2 X 500 LITROS, MOTORES ELÉTRICOS MÍNIMO 5 CV CADA, PARA NATA CIMENTO, ARGAMASSA E OUTROS - CHI DIURNO. AF_06/2015",Equipment,General,CHI,5.38,5.38,5.38,5.38,1,BRL,1.69,0.3136,20,20,Argamassas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Argamassas,Argamassas
